target	text
0	こうしてエパフラスのコロサイ地方の伝道はよい成果を残して終った。
1	それがオネシモという奴隷である。
0	しかし彼は奴隷の身である。
1	自由な行動はとれない。
0	だが折悪しくあの大暴動のあとで、パウロは訴えられて投獄されていた。
1	パウロはこのことを、こう書いている。
0	Ｍ先生の仕事は、むろん保険と離婚だけではありませんでした。
0	ある日、高齢の歯科医師が相談にやって来ました。
1	この人の悩みは次のようなことでした。
1	先生、私の息子は全然、感謝ということを知らない恥知らずの人間です。
0	私もそろそろ遺言状をつくりたいのですが彼には一銭もやりたくないのです。
0	Ｍ先生は、この人の悩みをよく聞いたうえで、次のように答えました。
1	これに対して、Ｍ先生は次のような返事を書いてくれました。
0	そしてあなたがこのことについて中立を守ることができないということも、よくわかっています。
1	でも、私はあなたの教会にとっては、依然としてよそ者でしょう。
1	私は、彼の良心的な考え方と行動を思い出すたびに、今でも感銘を新たにします。
0	先生は、頭ではカトリックは正しいと考えていたようですが、頭より心のほうが複雑なものです。
1	カトリックとプロテスタントの問題は、どちらが正しいかということだけではないようです。
0	このことは、私がＭ先生とつき合ったことから教えられました。
0	信仰の面ではカトリックとプロテスタントのうちどちらが厳しいでしょうか。
1	間違いなく、カトリックのほうです。
1	事実、私は先生を尊敬していました。
0	しかしカトリックにとっては、神さまほど「優しいかた」はありません。
1	つまりカトリックの人は、祈るときにこの神の優しさを体験するのです。
0	もちろん聖母マリアに祈るときも、私たちの母であるマリアの「優しさ」を強く感じます。
1	しかしプロテスタントの場合は、このように祈るということはありません。
0	これは、ビールやたばこなどについての規則に関して特に感じたことです。
0	この点については、プロテスタントの考え方のほうが、やはり厳しいようです。
1	どうしたらいいでしょうか」。
1	これに対する答えのポイントは、次の文にあると思います。
0	「酒やたばこをやめてからキリスト教の信仰にはいるというのは、むしろ逆です。
0	そのままキリスト教の信仰にはいればいいのです。
1	そうすれば必ず、酒やたばこを飲むのがいやになります」。
0	これに対してカトリックの場合は、酒やたばこはそれほど問題にされていないのが事実です。
1	しかしプロテスタントのほうが、カトリックに比べて「罪人」の意識は強いようです。
0	この意味においては、プロテスタントのほうが「罪人として」の責任感もより強いと言えます。
1	これは、プロテスタントでもカトリックでも一致しているところです。
